2021-09-16 18:25:57,357 INFO  Logger.cs: 70 - 
2021-09-16 19:27:33,038 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-09-16 19:27:33,038 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2021-09-16 19:27:33,039 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor3-1
2021-09-16 19:27:33,040 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor3-1
2021-09-16 19:27:33,040 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor3-1
2021-09-16 19:27:33,041 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor7-1
2021-09-16 19:27:33,041 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor7-1
2021-09-16 19:27:33,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor7-1
2021-09-16 19:27:33,042 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor5-1
2021-09-16 19:27:33,043 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor5-1
2021-09-16 19:27:33,043 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor5-1
2021-09-16 19:27:33,044 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor4-1
2021-09-16 19:27:33,044 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor4-1
2021-09-16 19:27:33,045 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor4-1
2021-09-16 19:27:33,045 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2021-09-16 19:27:33,046 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Base-1
2021-09-16 19:27:33,047 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2021-09-16 19:27:33,047 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link1-1
2021-09-16 19:27:33,048 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Link1-1
2021-09-16 19:27:33,049 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1-1
2021-09-16 19:27:33,050 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor6-1
2021-09-16 19:27:33,051 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor6-1
2021-09-16 19:27:33,052 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor6-1
2021-09-16 19:27:33,052 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link2-1
2021-09-16 19:27:33,053 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link2-1
2021-09-16 19:27:33,054 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link2-1
2021-09-16 19:27:33,054 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Bracket-1
2021-09-16 19:27:33,055 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Bracket-1
2021-09-16 19:27:33,055 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Bracket-1
2021-09-16 19:27:33,059 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor1-1
2021-09-16 19:27:33,071 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor1-1
2021-09-16 19:27:33,072 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor1-1
2021-09-16 19:27:33,073 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor2-1
2021-09-16 19:27:33,074 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Motor2-1
2021-09-16 19:27:33,074 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor2-1
2021-09-16 19:27:33,075 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from UR10_movable
2021-09-16 19:27:33,075 INFO  ExportHelperExtension.cs: 1136 - Found 79 in UR10_movable
2021-09-16 19:27:33,076 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [RefAxis] in UR10_movable
2021-09-16 19:27:33,077 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-09-16 19:27:33,077 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2021-09-16 19:27:33,078 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor3-1
2021-09-16 19:27:33,078 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor3-1
2021-09-16 19:27:33,079 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor3-1
2021-09-16 19:27:33,080 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor7-1
2021-09-16 19:27:33,081 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor7-1
2021-09-16 19:27:33,082 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor7-1
2021-09-16 19:27:33,082 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor5-1
2021-09-16 19:27:33,083 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor5-1
2021-09-16 19:27:33,084 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor5-1
2021-09-16 19:27:33,085 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor4-1
2021-09-16 19:27:33,085 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor4-1
2021-09-16 19:27:33,086 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor4-1
2021-09-16 19:27:33,086 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2021-09-16 19:27:33,087 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Base-1
2021-09-16 19:27:33,088 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2021-09-16 19:27:33,088 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1-1
2021-09-16 19:27:33,089 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Link1-1
2021-09-16 19:27:33,090 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1-1
2021-09-16 19:27:33,090 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor6-1
2021-09-16 19:27:33,091 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor6-1
2021-09-16 19:27:33,092 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor6-1
2021-09-16 19:27:33,093 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link2-1
2021-09-16 19:27:33,094 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link2-1
2021-09-16 19:27:33,095 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link2-1
2021-09-16 19:27:33,096 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Bracket-1
2021-09-16 19:27:33,097 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Bracket-1
2021-09-16 19:27:33,098 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Bracket-1
2021-09-16 19:27:33,099 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor1-1
2021-09-16 19:27:33,100 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Motor1-1
2021-09-16 19:27:33,101 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor1-1
2021-09-16 19:27:33,102 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor2-1
2021-09-16 19:27:33,103 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Motor2-1
2021-09-16 19:27:33,104 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor2-1
2021-09-16 19:27:33,249 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-16 19:29:49,850 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2021-09-16 19:29:49,852 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
